code,term,dmd_id,dmd_type,bnf_code
34683711000001105,Omeprazole 3.5mg/5ml oral suspension,34683711000001105,VMP,0103050P0AABRBR
34675111000001104,Omeprazole 3.5mg/5ml oral suspension,34675111000001104,AMP,0103050P0AABRBR
34683811000001102,Omeprazole 5mg/5ml oral solution,34683811000001102,VMP,0103050P0AABSBS
34675411000001109,Omeprazole 5mg/5ml oral solution,34675411000001109,AMP,0103050P0AABSBS
36775611000001107,Omeprazole 30mg/5ml oral suspension,36775611000001107,VMP,0103050P0AABTBT
36771511000001105,Omeprazole 30mg/5ml oral suspension,36771511000001105,AMP,0103050P0AABTBT
38072111000001103,Omeprazole 10mg/5ml oral suspension sugar free,38072111000001103,VMP,0103050P0AABUBU
38313211000001109,Omeprazole 10mg/5ml oral suspension sugar free,38313211000001109,AMP,0103050P0AABUBU
38216111000001100,Omeprazole 10mg/5ml oral suspension sugar free,38216111000001100,AMP,0103050P0AABUBU
38011811000001105,Omeprazole 10mg/5ml oral suspension sugar free,38011811000001105,AMP,0103050P0AABUBU
38072211000001109,Omeprazole 20mg/5ml oral suspension sugar free,38072211000001109,VMP,0103050P0AABVBV
38316811000001101,Omeprazole 20mg/5ml oral suspension sugar free,38316811000001101,AMP,0103050P0AABVBV
38216411000001105,Omeprazole 20mg/5ml oral suspension sugar free,38216411000001105,AMP,0103050P0AABVBV
38012111000001108,Omeprazole 20mg/5ml oral suspension sugar free,38012111000001108,AMP,0103050P0AABVBV
42202211000001101,Omeprazole 1mg/ml oral suspension sugar free,42202211000001101,VMP,0103050P0AABWBW
42407711000001109,Omeprazole 1mg/ml oral suspension sugar free,42407711000001109,AMP,0103050P0AABWBW
42183311000001103,Omeprazole 1mg/ml oral suspension sugar free,42183311000001103,AMP,0103050P0AABWBW
42445111000001105,Omeprazole 10mg/15ml oral solution unit dose sugar free,42445111000001105,VMP,0103050P0AABXBX
42549711000001104,Omeprazole 10mg/15ml oral solution unit dose sugar free,42549711000001104,AMP,0103050P0AABXBX
42748811000001101,Omeprazole 10mg/15ml oral solution unit dose sugar free,42748811000001101,AMP,0103050P0AABXBX
42444211000001100,Omeprazole 10mg/15ml oral solution unit dose sugar free,42444211000001100,AMP,0103050P0AABXBX
42445211000001104,Omeprazole 20mg/15ml oral solution unit dose sugar free,42445211000001104,VMP,0103050P0AABYBY
42549911000001102,Omeprazole 20mg/15ml oral solution unit dose sugar free,42549911000001102,AMP,0103050P0AABYBY
42749011000001102,Omeprazole 20mg/15ml oral solution unit dose sugar free,42749011000001102,AMP,0103050P0AABYBY
42444511000001102,Omeprazole 20mg/15ml oral solution unit dose sugar free,42444511000001102,AMP,0103050P0AABYBY
923011000001105,Losec 20mg gastro-resistant capsules,923011000001105,AMP,0103050P0BBAAAA
935511000001100,Losec 40mg gastro-resistant capsules,935511000001100,AMP,0103050P0BBABAE
64411000001103,Losec 10mg gastro-resistant capsules,64411000001103,AMP,0103050P0BBACAF
749811000001106,Losec MUPS 10mg gastro-resistant tablets,749811000001106,AMP,0103050P0BBADAM
427311000001104,Losec MUPS 20mg gastro-resistant tablets,427311000001104,AMP,0103050P0BBAEAN
691311000001102,Losec MUPS 40mg gastro-resistant tablets,691311000001102,AMP,0103050P0BBAFAP
4370611000001108,Losec Infusion 40mg powder for solution for infusion vials,4370611000001108,AMP,0103050P0BBAGAV
9832811000001108,Losec I.V. 40mg powder and solvent for solution for injection vials,9832811000001108,AMP,0103050P0BBAHBG
3632811000001101,Omeran 10mg gastro-resistant tablets,3632811000001101,AMP,0103050P0BDAABC
3633211000001108,Omeran 20mg gastro-resistant tablets,3633211000001108,AMP,0103050P0BDABBD
3633611000001105,Omeran 40mg gastro-resistant tablets,3633611000001105,AMP,0103050P0BDACBE
7316211000001108,Zanprol 10mg gastro-resistant tablets,7316211000001108,AMP,0103050P0BEAABC
10820511000001105,Mepradec 10mg gastro-resistant capsules,10820511000001105,AMP,0103050P0BFAAAF
10820111000001101,Mepradec 20mg gastro-resistant capsules,10820111000001101,AMP,0103050P0BFABAA
18503211000001105,Mezzopram 10mg dispersible gastro-resistant tablets,18503211000001105,AMP,0103050P0BGAAAM
18503311000001102,Mezzopram 20mg dispersible gastro-resistant tablets,18503311000001102,AMP,0103050P0BGABAN
18503411000001109,Mezzopram 40mg dispersible gastro-resistant tablets,18503411000001109,AMP,0103050P0BGACAP
39577211000001108,Mezzopram 10mg dispersible gastro-resistant tablets,39577211000001108,AMP,0103050P0BGADAM
39577411000001107,Mezzopram 20mg dispersible gastro-resistant tablets,39577411000001107,AMP,0103050P0BGAEAN
39577611000001105,Mezzopram 40mg dispersible gastro-resistant tablets,39577611000001105,AMP,0103050P0BGAFAP
38994011000001106,Pyrocalm Control 20mg gastro-resistant tablets,38994011000001106,AMP,0103050P0BHAABD
42357111000001105,Pantoprazole 40mg gastro-resistant tablets,42357111000001105,VMP,0103050R0AAAAAA
15609611000001109,Pantoprazole 40mg gastro-resistant tablets,15609611000001109,AMP,0103050R0AAAAAA
15453911000001106,Pantoprazole 40mg gastro-resistant tablets,15453911000001106,AMP,0103050R0AAAAAA
43179111000001102,Pantoprazole 40mg gastro-resistant tablets,43179111000001102,AMP,0103050R0AAAAAA
15609011000001102,Pantoprazole 40mg gastro-resistant tablets,15609011000001102,AMP,0103050R0AAAAAA
18681711000001107,Pantoprazole 40mg gastro-resistant tablets,18681711000001107,AMP,0103050R0AAAAAA
41961211000001107,Pantoprazole 40mg gastro-resistant tablets,41961211000001107,AMP,0103050R0AAAAAA
17661511000001107,Pantoprazole 40mg gastro-resistant tablets,17661511000001107,AMP,0103050R0AAAAAA
32492611000001101,Pantoprazole 40mg gastro-resistant tablets,32492611000001101,AMP,0103050R0AAAAAA
17217911000001105,Pantoprazole 40mg gastro-resistant tablets,17217911000001105,AMP,0103050R0AAAAAA
38418911000001104,Pantoprazole 40mg gastro-resistant tablets,38418911000001104,AMP,0103050R0AAAAAA
30071611000001102,Pantoprazole 40mg gastro-resistant tablets,30071611000001102,AMP,0103050R0AAAAAA
18478211000001104,Pantoprazole 40mg gastro-resistant tablets,18478211000001104,AMP,0103050R0AAAAAA
37799111000001107,Pantoprazole 40mg gastro-resistant tablets,37799111000001107,AMP,0103050R0AAAAAA
40916511000001109,Pantoprazole 40mg gastro-resistant tablets,40916511000001109,AMP,0103050R0AAAAAA
32442411000001109,Pantoprazole 40mg gastro-resistant tablets,32442411000001109,AMP,0103050R0AAAAAA
42432811000001109,Pantoprazole 40mg gastro-resistant tablets,42432811000001109,AMP,0103050R0AAAAAA
29819111000001102,Pantoprazole 40mg gastro-resistant tablets,29819111000001102,AMP,0103050R0AAAAAA
30844011000001105,Pantoprazole 40mg gastro-resistant tablets,30844011000001105,AMP,0103050R0AAAAAA
39070711000001104,Pantoprazole 40mg gastro-resistant tablets,39070711000001104,AMP,0103050R0AAAAAA
35174811000001103,Pantoprazole 40mg gastro-resistant tablets,35174811000001103,AMP,0103050R0AAAAAA
16569811000001103,Pantoprazole 40mg gastro-resistant tablets,16569811000001103,AMP,0103050R0AAAAAA
43788711000001107,Pantoprazole 40mg gastro-resistant tablets,43788711000001107,AMP,0103050R0AAAAAA
17952111000001103,Pantoprazole 40mg gastro-resistant tablets,17952111000001103,AMP,0103050R0AAAAAA
20318611000001102,Pantoprazole 40mg gastro-resistant tablets,20318611000001102,AMP,0103050R0AAAAAA
29975611000001108,Pantoprazole 40mg gastro-resistant tablets,29975611000001108,AMP,0103050R0AAAAAA
16213411000001108,Pantoprazole 40mg gastro-resistant tablets,16213411000001108,AMP,0103050R0AAAAAA
40125711000001103,Pantoprazole 40mg gastro-resistant tablets,40125711000001103,AMP,0103050R0AAAAAA
16741811000001106,Pantoprazole 40mg gastro-resistant tablets,16741811000001106,AMP,0103050R0AAAAAA
15510911000001100,Pantoprazole 40mg gastro-resistant tablets,15510911000001100,AMP,0103050R0AAAAAA
36820311000001106,Pantoprazole 40mg gastro-resistant tablets,36820311000001106,AMP,0103050R0AAAAAA
15517711000001101,Pantoprazole 40mg gastro-resistant tablets,15517711000001101,AMP,0103050R0AAAAAA
21835111000001103,Pantoprazole 40mg gastro-resistant tablets,21835111000001103,AMP,0103050R0AAAAAA
17958411000001105,Pantoprazole 40mg gastro-resistant tablets,17958411000001105,AMP,0103050R0AAAAAA
15449111000001108,Pantoprazole 40mg gastro-resistant tablets,15449111000001108,AMP,0103050R0AAAAAA
42357011000001109,Pantoprazole 20mg gastro-resistant tablets,42357011000001109,VMP,0103050R0AAABAB
15609411000001106,Pantoprazole 20mg gastro-resistant tablets,15609411000001106,AMP,0103050R0AAABAB
15453711000001109,Pantoprazole 20mg gastro-resistant tablets,15453711000001109,AMP,0103050R0AAABAB
15608811000001101,Pantoprazole 20mg gastro-resistant tablets,15608811000001101,AMP,0103050R0AAABAB
18681511000001102,Pantoprazole 20mg gastro-resistant tablets,18681511000001102,AMP,0103050R0AAABAB
41870011000001106,Pantoprazole 20mg gastro-resistant tablets,41870011000001106,AMP,0103050R0AAABAB
17661311000001101,Pantoprazole 20mg gastro-resistant tablets,17661311000001101,AMP,0103050R0AAABAB
32492411000001104,Pantoprazole 20mg gastro-resistant tablets,32492411000001104,AMP,0103050R0AAABAB
17217711000001108,Pantoprazole 20mg gastro-resistant tablets,17217711000001108,AMP,0103050R0AAABAB
30071411000001100,Pantoprazole 20mg gastro-resistant tablets,30071411000001100,AMP,0103050R0AAABAB
18478011000001109,Pantoprazole 20mg gastro-resistant tablets,18478011000001109,AMP,0103050R0AAABAB
40916211000001106,Pantoprazole 20mg gastro-resistant tablets,40916211000001106,AMP,0103050R0AAABAB
32442111000001104,Pantoprazole 20mg gastro-resistant tablets,32442111000001104,AMP,0103050R0AAABAB
42431511000001103,Pantoprazole 20mg gastro-resistant tablets,42431511000001103,AMP,0103050R0AAABAB
31062811000001107,Pantoprazole 20mg gastro-resistant tablets,31062811000001107,AMP,0103050R0AAABAB
30843811000001102,Pantoprazole 20mg gastro-resistant tablets,30843811000001102,AMP,0103050R0AAABAB
39070511000001109,Pantoprazole 20mg gastro-resistant tablets,39070511000001109,AMP,0103050R0AAABAB
35174611000001102,Pantoprazole 20mg gastro-resistant tablets,35174611000001102,AMP,0103050R0AAABAB
16569611000001102,Pantoprazole 20mg gastro-resistant tablets,16569611000001102,AMP,0103050R0AAABAB
17951911000001106,Pantoprazole 20mg gastro-resistant tablets,17951911000001106,AMP,0103050R0AAABAB
21993411000001105,Pantoprazole 20mg gastro-resistant tablets,21993411000001105,AMP,0103050R0AAABAB
29975411000001105,Pantoprazole 20mg gastro-resistant tablets,29975411000001105,AMP,0103050R0AAABAB
16213211000001109,Pantoprazole 20mg gastro-resistant tablets,16213211000001109,AMP,0103050R0AAABAB
16742111000001109,Pantoprazole 20mg gastro-resistant tablets,16742111000001109,AMP,0103050R0AAABAB
15510711000001102,Pantoprazole 20mg gastro-resistant tablets,15510711000001102,AMP,0103050R0AAABAB
36819911000001106,Pantoprazole 20mg gastro-resistant tablets,36819911000001106,AMP,0103050R0AAABAB
15517511000001106,Pantoprazole 20mg gastro-resistant tablets,15517511000001106,AMP,0103050R0AAABAB
21834611000001105,Pantoprazole 20mg gastro-resistant tablets,21834611000001105,AMP,0103050R0AAABAB
17958211000001106,Pantoprazole 20mg gastro-resistant tablets,17958211000001106,AMP,0103050R0AAABAB
15448811000001108,Pantoprazole 20mg gastro-resistant tablets,15448811000001108,AMP,0103050R0AAABAB
42357211000001104,Pantoprazole 40mg powder for solution for injection vials,42357211000001104,VMP,0103050R0AAACAC
18276611000001102,Pantoprazole 40mg powder for solution for injection vials,18276611000001102,AMP,0103050R0AAACAC
44024611000001102,Pantoprazole 40mg powder for solution for injection vials,44024611000001102,AMP,0103050R0AAACAC
18165811000001102,Pantoprazole 40mg powder for solution for injection vials,18165811000001102,AMP,0103050R0AAACAC
43820611000001105,Pantoprazole 40mg powder for solution for injection vials,43820611000001105,AMP,0103050R0AAACAC
34755011000001107,Pantoprazole 40mg powder for solution for injection vials,34755011000001107,AMP,0103050R0AAACAC
19720111000001100,Pantoprazole 40mg powder for solution for injection vials,19720111000001100,AMP,0103050R0AAACAC
41172011000001103,Pantoprazole 40mg powder for solution for injection vials,41172011000001103,AMP,0103050R0AAACAC
45490911000001105,Pantoprazole 40mg powder for solution for injection vials,45490911000001105,AMP,0103050R0AAACAC
36868311000001103,Pantoprazole 40mg powder for solution for injection vials,36868311000001103,AMP,0103050R0AAACAC
24014611000001108,Pantoprazole 40mg powder for solution for injection vials,24014611000001108,AMP,0103050R0AAACAC
21507211000001106,Pantoprazole 40mg powder for solution for injection vials,21507211000001106,AMP,0103050R0AAACAC
42069511000001100,Pantoprazole 40mg powder for solution for injection vials,42069511000001100,AMP,0103050R0AAACAC
38017011000001109,Pantoprazole 40mg powder for solution for injection vials,38017011000001109,AMP,0103050R0AAACAC
18520011000001104,Pantoprazole 20mg/5ml oral suspension,18520011000001104,VMP,0103050R0AAAEAE
18516611000001104,Pantoprazole 20mg/5ml oral suspension,18516611000001104,AMP,0103050R0AAAEAE
18520111000001103,Pantoprazole 40mg/5ml oral suspension,18520111000001103,VMP,0103050R0AAAFAF
18516911000001105,Pantoprazole 40mg/5ml oral suspension,18516911000001105,AMP,0103050R0AAAFAF
922011000001101,Protium 40mg gastro-resistant tablets,922011000001101,AMP,0103050R0BBAAAA
160711000001109,Protium 20mg gastro-resistant tablets,160711000001109,AMP,0103050R0BBABAB
540211000001102,Protium I.V. 40mg powder for solution for injection vials,540211000001102,AMP,0103050R0BBACAC
17011211000001100,Pantoloc Control 20mg gastro-resistant tablets,17011211000001100,AMP,0103050R0BCAAAB
42357411000001100,Rabeprazole 10mg gastro-resistant tablets,42357411000001100,VMP,0103050T0AAAAAA
21548611000001100,Rabeprazole 10mg gastro-resistant tablets,21548611000001100,AMP,0103050T0AAAAAA
21662511000001100,Rabeprazole 10mg gastro-resistant tablets,21662511000001100,AMP,0103050T0AAAAAA
21553411000001106,Rabeprazole 10mg gastro-resistant tablets,21553411000001106,AMP,0103050T0AAAAAA
36601411000001106,Rabeprazole 10mg gastro-resistant tablets,36601411000001106,AMP,0103050T0AAAAAA
33432211000001102,Rabeprazole 10mg gastro-resistant tablets,33432211000001102,AMP,0103050T0AAAAAA
36439811000001101,Rabeprazole 10mg gastro-resistant tablets,36439811000001101,AMP,0103050T0AAAAAA
30827911000001100,Rabeprazole 10mg gastro-resistant tablets,30827911000001100,AMP,0103050T0AAAAAA
21684811000001105,Rabeprazole 10mg gastro-resistant tablets,21684811000001105,AMP,0103050T0AAAAAA
37137411000001107,Rabeprazole 10mg gastro-resistant tablets,37137411000001107,AMP,0103050T0AAAAAA
39300611000001102,Rabeprazole 10mg gastro-resistant tablets,39300611000001102,AMP,0103050T0AAAAAA
21554411000001109,Rabeprazole 10mg gastro-resistant tablets,21554411000001109,AMP,0103050T0AAAAAA
21661511000001108,Rabeprazole 10mg gastro-resistant tablets,21661511000001108,AMP,0103050T0AAAAAA
36828111000001106,Rabeprazole 10mg gastro-resistant tablets,36828111000001106,AMP,0103050T0AAAAAA
33612211000001109,Rabeprazole 10mg gastro-resistant tablets,33612211000001109,AMP,0103050T0AAAAAA
21877311000001107,Rabeprazole 10mg gastro-resistant tablets,21877311000001107,AMP,0103050T0AAAAAA
36501111000001108,Rabeprazole 10mg gastro-resistant tablets,36501111000001108,AMP,0103050T0AAAAAA
22102211000001101,Rabeprazole 10mg gastro-resistant tablets,22102211000001101,AMP,0103050T0AAAAAA
42357511000001101,Rabeprazole 20mg gastro-resistant tablets,42357511000001101,VMP,0103050T0AAABAB
21548811000001101,Rabeprazole 20mg gastro-resistant tablets,21548811000001101,AMP,0103050T0AAABAB
27843011000001102,Rabeprazole 20mg gastro-resistant tablets,27843011000001102,AMP,0103050T0AAABAB
21663211000001109,Rabeprazole 20mg gastro-resistant tablets,21663211000001109,AMP,0103050T0AAABAB
21553611000001109,Rabeprazole 20mg gastro-resistant tablets,21553611000001109,AMP,0103050T0AAABAB
36601611000001109,Rabeprazole 20mg gastro-resistant tablets,36601611000001109,AMP,0103050T0AAABAB
33569211000001105,Rabeprazole 20mg gastro-resistant tablets,33569211000001105,AMP,0103050T0AAABAB
36440011000001100,Rabeprazole 20mg gastro-resistant tablets,36440011000001100,AMP,0103050T0AAABAB
30828411000001107,Rabeprazole 20mg gastro-resistant tablets,30828411000001107,AMP,0103050T0AAABAB
21686311000001107,Rabeprazole 20mg gastro-resistant tablets,21686311000001107,AMP,0103050T0AAABAB
37137611000001105,Rabeprazole 20mg gastro-resistant tablets,37137611000001105,AMP,0103050T0AAABAB
39300411000001100,Rabeprazole 20mg gastro-resistant tablets,39300411000001100,AMP,0103050T0AAABAB
21554211000001105,Rabeprazole 20mg gastro-resistant tablets,21554211000001105,AMP,0103050T0AAABAB
21661711000001103,Rabeprazole 20mg gastro-resistant tablets,21661711000001103,AMP,0103050T0AAABAB
36828311000001108,Rabeprazole 20mg gastro-resistant tablets,36828311000001108,AMP,0103050T0AAABAB
33612411000001108,Rabeprazole 20mg gastro-resistant tablets,33612411000001108,AMP,0103050T0AAABAB
21877511000001101,Rabeprazole 20mg gastro-resistant tablets,21877511000001101,AMP,0103050T0AAABAB
36501311000001105,Rabeprazole 20mg gastro-resistant tablets,36501311000001105,AMP,0103050T0AAABAB
22102511000001103,Rabeprazole 20mg gastro-resistant tablets,22102511000001103,AMP,0103050T0AAABAB
228611000001109,Pariet 10mg gastro-resistant tablets,228611000001109,AMP,0103050T0BBAAAA
43811000001108,Pariet 20mg gastro-resistant tablets,43811000001108,AMP,0103050T0BBABAB
317291008,VMP previous to 42356411000001102,317291008,VMP,0103050P0AAAAAA
317295004,VMP previous to 42356611000001104,317295004,VMP,0103050P0AAAEAE
317297007,VMP previous to 42356211000001101,317297007,VMP,0103050P0AAAFAF
317298002,VMP previous to 36022211000001101,317298002,VMP,0103050P0AABGBG
317300002,VMP previous to 36022311000001109,317300002,VMP,0103050P0AAAVAV
317309001,VMP previous to 42354611000001108,317309001,VMP,0103050L0AAAAAA
317310006,VMP previous to 42354511000001109,317310006,VMP,0103050L0AAABAB
317312003,VMP previous to 36037911000001105,317312003,VMP,0103050L0AAADAD
317318004,VMP previous to 42357111000001105,317318004,VMP,0103050R0AAAAAA
317320001,VMP previous to 42357211000001104,317320001,VMP,0103050R0AAACAC
317322009,VMP previous to 42357011000001109,317322009,VMP,0103050R0AAABAB
317324005,VMP previous to 42357411000001100,317324005,VMP,0103050T0AAAAAA
317325006,VMP previous to 42357511000001101,317325006,VMP,0103050T0AAABAB
317334001,VMP previous to 42353811000001109,317334001,VMP,0103050E0AAABAB
317335000,VMP previous to 42353711000001101,317335000,VMP,0103050E0AAAAAA
3367511000001102,VMP previous to 39021411000001102,3367511000001102,VMP,0103050P0AAAMAM
3367611000001103,VMP previous to 42356311000001109,3367611000001103,VMP,0103050P0AABCBC
3367711000001107,VMP previous to 39021511000001103,3367711000001107,VMP,0103050P0AAANAN
3367811000001104,VMP previous to 42356511000001103,3367811000001104,VMP,0103050P0AABDBD
3367911000001109,VMP previous to 39021611000001104,3367911000001109,VMP,0103050P0AAAPAP
3368011000001106,VMP previous to 42356711000001108,3368011000001106,VMP,0103050P0AABEBE
398787005,VMP previous to 39021611000001104,398787005,VMP,0103050P0AAAPAP
398905005,VMP previous to 39021511000001103,398905005,VMP,0103050P0AAANAN
398942003,VMP previous to 39021411000001102,398942003,VMP,0103050P0AAAMAM
407846000,VMP previous to 42356311000001109,407846000,VMP,0103050P0AABCBC
407847009,VMP previous to 42356511000001103,407847009,VMP,0103050P0AABDBD
407848004,VMP previous to 42356711000001108,407848004,VMP,0103050P0AABEBE
